ProviderId,DataYear,MSPB_1_Score,MeasureStartDate,MeasureEndDate
020012,2016,0.79,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020017,2012,0.85,NULL,NULL
020017,2013,0.85,NULL,NULL
020017,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
020017,2015,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020017,2016,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020018,2012,0.77,NULL,NULL
020018,2013,0.59,NULL,NULL
020018,2014,0.60,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
020018,2015,0.67,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020018,2016,0.67,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020024,2012,0.87,NULL,NULL
020024,2013,0.86,NULL,NULL
020024,2014,0.83,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
020024,2015,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020024,2016,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020026,2012,0.77,NULL,NULL
020026,2013,0.79,NULL,NULL
020026,2014,0.83,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
020026,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020026,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
020027,2012,0.93,NULL,NULL
020027,2013,0.65,NULL,NULL
020027,2014,0.78,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
020027,2015,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030001,2012,0.99,NULL,NULL
030001,2013,0.97,NULL,NULL
030001,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030001,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030001,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030002,2012,0.98,NULL,NULL
030002,2013,0.99,NULL,NULL
030002,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030002,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030002,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030006,2012,1,NULL,NULL
030006,2013,0.99,NULL,NULL
030006,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030006,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030006,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030007,2012,0.95,NULL,NULL
030007,2013,0.97,NULL,NULL
030007,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030007,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030007,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030010,2012,0.98,NULL,NULL
030010,2013,0.97,NULL,NULL
030010,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030010,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030010,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030011,2012,1.01,NULL,NULL
030011,2013,1.01,NULL,NULL
030011,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030011,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030011,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030012,2012,0.95,NULL,NULL
030012,2013,0.95,NULL,NULL
030012,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030012,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030012,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030013,2012,0.99,NULL,NULL
030013,2013,1.00,NULL,NULL
030013,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030013,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030013,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030014,2012,0.96,NULL,NULL
030014,2013,0.97,NULL,NULL
030014,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030014,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030014,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030016,2012,0.96,NULL,NULL
030016,2013,0.94,NULL,NULL
030016,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030016,2015,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030016,2016,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030022,2012,1.05,NULL,NULL
030022,2013,0.91,NULL,NULL
030022,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030022,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030022,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030023,2012,0.92,NULL,NULL
030023,2013,0.88,NULL,NULL
030023,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030023,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030023,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030024,2012,1.01,NULL,NULL
030024,2013,1.00,NULL,NULL
030024,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030024,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030024,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030030,2012,1,NULL,NULL
030030,2013,0.98,NULL,NULL
030030,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030030,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030030,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030033,2012,0.91,NULL,NULL
030033,2013,0.91,NULL,NULL
030033,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030033,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030033,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030036,2012,0.95,NULL,NULL
030036,2013,0.95,NULL,NULL
030036,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030036,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030036,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030037,2012,0.98,NULL,NULL
030037,2013,1.01,NULL,NULL
030037,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030037,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030037,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030038,2012,1.05,NULL,NULL
030038,2013,1.01,NULL,NULL
030038,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030038,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030038,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030043,2012,0.94,NULL,NULL
030043,2013,0.92,NULL,NULL
030043,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030043,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030043,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030055,2012,0.92,NULL,NULL
030055,2013,0.91,NULL,NULL
030055,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030055,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030055,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030061,2012,0.96,NULL,NULL
030061,2013,0.94,NULL,NULL
030061,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030061,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030061,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030062,2012,0.89,NULL,NULL
030062,2013,0.85,NULL,NULL
030062,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030062,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030062,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030064,2012,0.96,NULL,NULL
030064,2013,0.98,NULL,NULL
030064,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030064,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030064,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030065,2012,0.97,NULL,NULL
030065,2013,0.98,NULL,NULL
030065,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030065,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030065,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030067,2012,0.87,NULL,NULL
030067,2013,0.92,NULL,NULL
030068,2012,0.93,NULL,NULL
030068,2013,0.84,NULL,NULL
030068,2014,0.83,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030068,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030068,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030069,2012,0.89,NULL,NULL
030069,2013,0.88,NULL,NULL
030069,2014,0.86,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030069,2015,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030069,2016,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030071,2012,0.72,NULL,NULL
030071,2013,0.72,NULL,NULL
030071,2014,0.70,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030071,2015,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030071,2016,0.75,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030073,2012,0.68,NULL,NULL
030073,2013,0.72,NULL,NULL
030073,2014,0.76,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030073,2015,0.71,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030073,2016,0.71,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030074,2012,Not Available,NULL,NULL
030074,2013,Not Available,NULL,NULL
030074,2014,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030074,2015,0.72,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030074,2016,0.72,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030077,2012,Not Available,NULL,NULL
030077,2014,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030077,2015,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030077,2016,Not Available,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030078,2012,0.73,NULL,NULL
030078,2013,0.75,NULL,NULL
030078,2014,0.80,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030078,2015,0.74,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030078,2016,0.74,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030083,2012,0.97,NULL,NULL
030083,2013,0.97,NULL,NULL
030083,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030083,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030083,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030084,2012,0.68,NULL,NULL
030084,2013,0.64,NULL,NULL
030084,2014,0.63,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030084,2015,0.73,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030084,2016,0.73,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030085,2012,1.04,NULL,NULL
030085,2013,1.01,NULL,NULL
030085,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030085,2015,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030085,2016,1.02,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030087,2012,1.02,NULL,NULL
030087,2013,1.03,NULL,NULL
030087,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030087,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030087,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030088,2012,0.98,NULL,NULL
030088,2013,0.98,NULL,NULL
030088,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030088,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030088,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030089,2012,0.99,NULL,NULL
030089,2013,0.99,NULL,NULL
030089,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030089,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030089,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030092,2012,0.93,NULL,NULL
030092,2013,0.96,NULL,NULL
030092,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030092,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030092,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030093,2012,0.98,NULL,NULL
030093,2013,0.98,NULL,NULL
030093,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030093,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030093,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030094,2012,1,NULL,NULL
030094,2013,1.00,NULL,NULL
030094,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030094,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030094,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030100,2012,0.97,NULL,NULL
030101,2012,0.91,NULL,NULL
030101,2013,0.88,NULL,NULL
030101,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030101,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030101,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030103,2012,0.94,NULL,NULL
030103,2013,0.91,NULL,NULL
030103,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030103,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030103,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030105,2012,0.98,NULL,NULL
030105,2013,0.94,NULL,NULL
030105,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030105,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030105,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030107,2012,0.96,NULL,NULL
030107,2013,0.94,NULL,NULL
030107,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030107,2015,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030107,2016,0.91,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030108,2012,0.92,NULL,NULL
030108,2013,0.90,NULL,NULL
030108,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030108,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030108,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030110,2012,0.95,NULL,NULL
030110,2013,0.97,NULL,NULL
030110,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030110,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030110,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030111,2012,0.94,NULL,NULL
030111,2013,0.98,NULL,NULL
030111,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030111,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030111,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030112,2012,1.04,NULL,NULL
030112,2013,1.04,NULL,NULL
030112,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030112,2015,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030112,2016,1.05,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030113,2012,0.67,NULL,NULL
030113,2013,0.70,NULL,NULL
030113,2014,0.75,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030113,2015,0.80,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030113,2016,0.80,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030114,2012,0.95,NULL,NULL
030114,2013,0.93,NULL,NULL
030114,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030114,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030114,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030115,2012,0.95,NULL,NULL
030115,2013,0.93,NULL,NULL
030115,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030115,2015,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030115,2016,0.90,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030117,2012,0.95,NULL,NULL
030117,2013,0.89,NULL,NULL
030117,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030117,2015,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030117,2016,0.88,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030118,2012,0.96,NULL,NULL
030118,2013,1.00,NULL,NULL
030118,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030118,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030118,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030119,2012,1.01,NULL,NULL
030119,2013,0.98,NULL,NULL
030119,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030119,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030119,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030120,2012,0.94,NULL,NULL
030120,2013,0.87,NULL,NULL
030120,2014,0.81,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030120,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030120,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030121,2012,1.04,NULL,NULL
030121,2013,1.01,NULL,NULL
030121,2014,1.04,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030121,2015,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030121,2016,1.03,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030122,2012,0.94,NULL,NULL
030122,2013,0.96,NULL,NULL
030122,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030122,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030122,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030123,2012,1,NULL,NULL
030123,2013,0.98,NULL,NULL
030123,2014,0.99,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030123,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030123,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030126,2012,1.01,NULL,NULL
030126,2013,1.01,NULL,NULL
030130,2012,0.99,NULL,NULL
030130,2013,0.88,NULL,NULL
030130,2014,0.92,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030130,2015,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030130,2016,0.93,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030131,2012,0.95,NULL,NULL
030131,2013,0.97,NULL,NULL
030131,2014,0.96,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030131,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030131,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030132,2013,0.96,NULL,NULL
030132,2014,0.93,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030132,2015,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030132,2016,0.85,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030134,2014,0.83,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
030134,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
030134,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040001,2012,0.98,NULL,NULL
040001,2013,0.93,NULL,NULL
040001,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040001,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040001,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040002,2012,0.95,NULL,NULL
040002,2013,0.95,NULL,NULL
040002,2014,0.90,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040002,2015,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040002,2016,0.89,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040004,2012,1.01,NULL,NULL
040004,2013,1.00,NULL,NULL
040004,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040004,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040004,2016,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040007,2012,0.98,NULL,NULL
040007,2013,0.97,NULL,NULL
040007,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040007,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040007,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040010,2012,0.97,NULL,NULL
040010,2013,0.95,NULL,NULL
040010,2014,0.95,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040010,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040010,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040011,2012,0.74,NULL,NULL
040011,2013,0.77,NULL,NULL
040011,2014,0.77,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040011,2015,0.87,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040011,2016,0.87,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040014,2012,0.99,NULL,NULL
040014,2013,0.99,NULL,NULL
040014,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040014,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040014,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040015,2012,1.11,NULL,NULL
040015,2013,1.03,NULL,NULL
040015,2014,1.05,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040015,2015,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040015,2016,1.09,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040016,2012,0.99,NULL,NULL
040016,2013,0.97,NULL,NULL
040016,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040016,2015,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040016,2016,1.00,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040017,2012,0.94,NULL,NULL
040017,2013,0.91,NULL,NULL
040017,2014,0.89,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040017,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040017,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040018,2012,1.02,NULL,NULL
040018,2013,1.12,NULL,NULL
040018,2014,1.12,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040018,2015,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040018,2016,0.95,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040019,2012,0.88,NULL,NULL
040019,2013,0.88,NULL,NULL
040019,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040019,2015,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040019,2016,0.92,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040020,2012,0.98,NULL,NULL
040020,2013,0.96,NULL,NULL
040020,2014,0.97,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040020,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040020,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040022,2012,1.04,NULL,NULL
040022,2013,0.99,NULL,NULL
040022,2014,1.00,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040022,2015,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040022,2016,0.98,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040026,2012,0.96,NULL,NULL
040026,2013,0.96,NULL,NULL
040026,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040026,2015,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040026,2016,0.96,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040027,2012,0.96,NULL,NULL
040027,2013,0.97,NULL,NULL
040027,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040027,2015,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040027,2016,0.94,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040029,2012,1.02,NULL,NULL
040029,2013,0.98,NULL,NULL
040029,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040029,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040029,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040036,2012,1.01,NULL,NULL
040036,2013,0.98,NULL,NULL
040036,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040036,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040036,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040039,2012,1.04,NULL,NULL
040039,2013,1.04,NULL,NULL
040039,2014,1.03,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040039,2015,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040039,2016,1.01,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040041,2012,0.97,NULL,NULL
040041,2013,0.98,NULL,NULL
040041,2014,0.98,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040041,2015,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040041,2016,0.99,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040042,2012,1.02,NULL,NULL
040042,2013,1.04,NULL,NULL
040042,2014,1.01,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040047,2012,1.04,NULL,NULL
040047,2013,1.06,NULL,NULL
040047,2014,1.02,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040047,2015,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040047,2016,0.97,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
040050,2012,1.08,NULL,NULL
040050,2013,1.05,NULL,NULL
040050,2014,0.94,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
040050,2015,1.04,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000
