ProviderId,DataYear,MId_60_PTId_7_ProcedureVolume,MId_60_PTId_1_ProcedureVolume,MId_60_PTId_4_ProcedureVolume,MId_60_PTId_2_ProcedureVolume,MId_60_PTId_5_ProcedureVolume,MId_60_PTId_8_ProcedureVolume,MId_60_PTId_9_ProcedureVolume,MId_60_PTId_3_ProcedureVolume,MId_60_PTId_6_ProcedureVolume
031314,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
031315,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
031315,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
031315,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
040001,2014,NULL,11,4,403,84,NULL,6,879,11
040001,2015,0,9,2,446,65,0,5,541,6
040001,2016,0,6,11,448,125,0,16,939,20
040002,2014,NULL,37,112,76,27,NULL,1,1034,80
040002,2015,8,43,120,86,20,0,13,642,80
040002,2016,6,43,93,64,12,1,5,676,50
040004,2014,NULL,37234,2180,19,4264,NULL,3180,3439,715
040004,2015,77,1497,369,0,1381,92,3073,1135,230
040004,2016,77,1669,393,0,1186,115,1546,1102,190
040007,2014,NULL,625,1525,0,411,NULL,645,916,928
040007,2015,10,1090,1275,0,532,89,3594,754,364
040007,2016,48,537,621,0,694,307,4592,1113,1111
040010,2014,NULL,434,466,0,789,NULL,37,7756,100
040010,2015,125,766,603,0,734,49,5050,6443,5456
040010,2016,151,337,473,0,945,165,5166,9469,6553
040011,2014,NULL,0,0,436,0,NULL,82,368,0
040011,2015,116,0,0,506,12,0,331,479,0
040011,2016,0,7,53,318,2,0,47,392,3
040014,2014,NULL,113,248,0,316,NULL,62,2210,3
040014,2015,19,111,267,0,259,4,53,747,104
040014,2016,31,104,270,0,354,103,68,440,112
040015,2014,NULL,18,37,99,46,NULL,48,631,0
040015,2015,1,7,61,203,45,0,14,519,0
040015,2016,30,11,1,198,51,0,36,475,0
040016,2014,NULL,45,281,664,320,NULL,41,301,13
040016,2015,184,50,416,740,767,60,104,1671,133
040016,2016,324,5440,1169,1472,4542,1306,3612,3684,943
040017,2014,NULL,18,122,0,15,NULL,0,6,0
040017,2015,0,0,180,0,885,0,45,70,0
040017,2016,8,94,383,0,211,0,2,1393,10
040018,2014,NULL,58,103,0,15,NULL,28,0,0
040018,2015,0,0,37,0,28,0,237,0,0
040018,2016,3,8,37,0,44,1,142,328,114
040019,2014,NULL,15,269,26,29,NULL,113,644,4
040019,2015,0,7,21,0,10,0,14,257,8
040019,2016,1,12,60,11,6,0,15,243,0
040020,2014,NULL,1275,2177,7,1579,NULL,1514,3612,437
040020,2015,52,1075,819,0,831,142,7159,1392,298
040020,2016,2,862,344,0,775,152,6352,483,101
040022,2014,NULL,369,2182,407,1832,NULL,137,2048,449
040022,2015,31,319,433,56,1090,26,2388,2356,515
040022,2016,28,387,337,37,664,53,381,4569,582
040026,2014,NULL,420,825,1580,814,NULL,53,3079,708
040026,2015,95,527,909,1794,834,148,101,2632,338
040026,2016,85,327,826,1606,1072,309,117,3566,478
040027,2014,NULL,1000,470,0,1200,NULL,265,500,0
040027,2015,100,350,150,50,500,350,50,700,50
040027,2016,50,350,150,50,500,100,50,700,50
040029,2014,NULL,3170,263,624,1761,NULL,0,1922,111
040029,2015,8,343,509,729,768,9,121,1320,786
040029,2016,4466,706,2018,874,2291,40,2,2023,86
040036,2014,NULL,766,542,0,449,NULL,756,1756,66
040036,2015,3,695,589,0,872,76,2520,757,56
040036,2016,9,500,457,0,1936,385,1084,1490,132
040039,2014,NULL,15,298,80,179,NULL,121,398,45
040039,2015,0,85,78,72,23,0,13,964,186
040039,2016,16,138,50,95,132,5,26,1158,597
040041,2014,NULL,787,397,281,626,NULL,0,1836,0
040041,2015,1457,1048,197,314,667,0,0,1797,0
040041,2016,1600,1937,206,226,745,15,0,1866,0
040042,2014,NULL,620,373,0,184,NULL,563,915,225
040047,2014,NULL,0,0,0,0,NULL,0,0,0
040047,2015,0,10,0,0,86,0,16,452,0
040047,2016,0,0,0,0,156,0,0,460,0
040050,2014,NULL,275,553,346,268,NULL,666,1053,185
040050,2015,1,18,174,429,20,2,30,414,170
040050,2016,1,51,143,395,117,5,67,859,141
040051,2014,NULL,19,59,336,0,NULL,17,418,7
040051,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
040051,2016,449,0,41,339,0,0,0,336,0
040055,2014,NULL,731,58,0,13,NULL,3261,181,93
040055,2015,0,902,81,0,120,110,3048,345,141
040055,2016,45,660,420,61,269,284,3132,6562,189
040062,2014,NULL,174,348,201,1482,NULL,37,477,3577
040062,2015,39,365,254,250,1412,41,2536,221,6219
040062,2016,89,1702,363,345,1843,50,3361,1069,6565
040067,2014,NULL,10,0,356,70,NULL,37,86,4
040067,2015,0,6,0,412,109,0,12,37,0
040067,2016,1,0,0,394,115,0,9,39,1
040069,2014,NULL,11,87,0,145,NULL,522,506,336
040069,2015,0,10,180,0,15,0,12,329,121
040069,2016,0,3,90,0,62,0,503,108,84
040071,2014,NULL,194,179,8,343,NULL,1141,549,14
040071,2015,15,158,159,0,255,3,1018,301,58
040071,2016,25,293,239,0,255,6,1240,602,78
040072,2014,NULL,43,100,97,69,NULL,37,326,0
040072,2015,1,4,60,89,47,0,50,200,16
040072,2016,3,9,67,64,50,0,20,303,27
040074,2014,NULL,6,6,0,184,NULL,4,36,3
040074,2015,0,5,24,0,62,0,7,18,82
040074,2016,1,4,26,0,7,0,12,38,72
040076,2014,NULL,15,30,0,21,NULL,129,1112,0
040076,2015,0,5,3,0,1,0,25,241,0
040076,2016,1,29,13,0,1,0,26,316,2
040078,2014,NULL,883,95,0,588,NULL,70,764,135
040078,2015,15,515,62,0,497,52,88,800,173
040078,2016,24,528,69,0,490,43,67,881,169
040080,2014,NULL,0,0,0,13,NULL,1,15,0
040080,2015,1,3,28,50,9,0,20,173,0
040080,2016,0,21,8,0,17,0,25,378,3
040084,2014,NULL,849,790,568,1172,NULL,3267,2146,159
040084,2015,0,26,22,546,353,10,471,77,312
040084,2016,4,19,37,33,255,10,678,780,137
040085,2014,NULL,0,78,22,0,NULL,8,269,0
040085,2015,0,5,1,22,0,0,9,129,0
040085,2016,0,3,46,22,1,0,5,272,2
040088,2014,NULL,283,197,227,146,NULL,846,449,254
040088,2015,15,266,155,194,134,10,754,244,282
040088,2016,9,133,0,9,133,26,19,417,482
040114,2014,NULL,2786,750,519,764,NULL,414,1497,474
040114,2015,10,1454,986,611,1547,288,1006,1024,644
040114,2016,30,1678,1077,662,1281,530,317,1135,991
040118,2014,NULL,236,220,245,1725,NULL,977,3049,754
040118,2015,12,392,148,196,1131,84,1458,1114,1078
040118,2016,37,328,198,41,1017,62,1647,1160,1250
040119,2014,NULL,1126,1143,0,3187,NULL,1321,2455,6018
040119,2015,726,778,1172,0,3760,304,1676,2795,6712
040119,2016,68,246,364,0,1721,370,1278,2640,9275
040132,2014,NULL,0,0,0,0,NULL,0,0,0
040132,2015,0,0,0,0,0,0,0,0,0
040132,2016,0,0,0,0,0,0,0,0,0
040134,2014,NULL,99,4,0,0,NULL,0,6,0
040134,2015,0,254,3,0,0,3,4,98,0
040134,2016,0,389,0,0,2,2,2,125,0
040137,2014,NULL,33,37,0,140,NULL,6,55,153
040137,2015,0,32,39,0,99,1,4,98,123
040137,2016,1,2,60,0,101,4,4,332,143
040147,2014,NULL,68,0,0,1,NULL,78,0,84
040147,2015,41,48,0,0,24,0,45,0,42
040147,2016,85,0,0,0,1433,0,140,0,352
040152,2014,NULL,1,188,52,3655,NULL,620,273,626
040152,2015,438,0,110,0,1748,0,0,128,0
040152,2016,339,0,234,0,3066,0,0,217,0
040153,2014,NULL,0,0,0,0,NULL,0,0,0
040153,2015,0,0,0,0,58,0,414,29,1
040153,2016,0,1,73,0,11,0,6,0,0
041302,2014,NULL,0,7,0,0,NULL,0,69,0
041302,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041302,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041307,2014,NULL,0,0,0,0,NULL,0,207,0
041307,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041307,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041308,2014,NULL,0,0,0,0,NULL,0,0,0
041308,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041308,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041310,2014,NULL,5,0,0,177,NULL,0,40,0
041310,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041310,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041311,2014,NULL,2,13,238,15,NULL,371,431,0
041311,2015,87,17,99,660,57,0,793,478,0
041311,2016,9,15,0,479,7,0,843,207,0
041312,2014,NULL,118,17,159,91,NULL,6,936,0
041312,2015,0,23,10,209,90,1,29,632,16
041312,2016,3,848,44,197,86,1,56,1107,29
041313,2014,NULL,0,5,0,0,NULL,0,1,0
041313,2015,0,0,8,0,0,0,0,2,0
041313,2016,196,0,75,0,185,0,90,3,0
041321,2014,NULL,51,281,318,61,NULL,1,281,3
041321,2015,0,0,2,372,66,0,384,94,18
041321,2016,0,5,19,260,56,0,144,120,21
041323,2014,NULL,0,5,0,0,NULL,0,2,0
041323,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041323,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041327,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
041327,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041327,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041328,2014,NULL,0,9,0,0,NULL,6,140,0
041328,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041328,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041329,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
041329,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041329,2016,2,6,2,105,11,2,33,715,12
041331,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
041331,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
041331,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
050002,2014,NULL,21,57,0,294,NULL,15,451,0
050002,2015,14,123,98,0,404,27,904,477,109
050002,2016,15,125,46,0,344,23,999,332,114
050006,2014,NULL,401,326,4,600,NULL,66,2800,2207
050006,2015,104,490,307,30,646,97,60,1699,1337
050006,2016,79,490,272,0,707,140,104,2308,2160
050007,2014,NULL,423,406,1404,873,NULL,147,1396,326
050007,2015,29,17,116,1432,720,0,0,1115,0
050007,2016,250,236,288,1679,785,87,312,2128,409
050008,2014,NULL,61,158,0,296,NULL,28,45,251
050008,2015,2,52,164,0,239,0,43,27,229
050008,2016,18,44,148,0,126,2,113,27,223
050009,2014,NULL,531,208,777,628,NULL,23,3166,164
050009,2015,88,385,293,1110,765,23,1020,2148,242
050009,2016,68,545,201,1310,722,61,764,2765,252
050013,2014,NULL,148,226,141,312,NULL,12,1338,3
050013,2015,16,480,239,165,473,37,30,776,95
050013,2016,782,132,184,189,491,18,0,8,7
050014,2014,NULL,96,122,183,108,NULL,12,799,217
050014,2015,100,113,104,174,53,0,5,803,227
050014,2016,8,67,66,134,47,10,25,752,354
050017,2014,NULL,611,402,912,993,NULL,51,1090,617
050017,2015,170,1237,500,1197,931,28,92,1156,903
050017,2016,215,218,367,1284,866,100,181,2567,1123
050018,2014,NULL,48,94,258,146,NULL,153,1207,0
050018,2015,5,9,2,280,40,3,221,822,3
050018,2016,7,5,106,233,42,0,14,832,9
050022,2014,NULL,671,241,0,142,NULL,91,3138,38
050022,2015,1029,560,224,0,106,0,57,3015,83
050022,2016,173,289,165,0,145,210,126,2879,67
050024,2014,NULL,21,552,556,601,NULL,712,130,7
050024,2015,0,76,23,573,325,68,2233,80,30
050024,2016,0,14,397,646,56,80,1395,398,52
050025,2014,NULL,63,601,1738,1231,NULL,80,7167,5441
050025,2015,411,494,803,1886,1801,186,88,6379,4417
050025,2016,537,60,722,1957,1393,729,274,8756,6366
050026,2014,NULL,678,578,613,837,NULL,728,5213,1678
050026,2015,150,746,473,853,685,129,1162,2784,1661
050026,2016,112,576,435,533,779,325,1259,5225,1561
050028,2014,NULL,24,132,0,718,NULL,746,2212,1444
050028,2015,63,18,11,0,371,0,25,2417,1533
050028,2016,4,42,18,0,521,3,905,1429,1293
050030,2014,NULL,82,104,710,419,NULL,286,2135,516
050030,2015,45,117,108,877,243,26,18,2280,708
050030,2016,39,43,67,942,281,105,36,3602,602
050036,2014,NULL,448,230,0,586,NULL,579,1574,4
050036,2015,22,844,292,0,1264,51,2942,1435,14
050036,2016,54,5869,333,0,1652,171,1958,1684,22
050038,2014,NULL,1484,3031,968,3596,NULL,4337,3533,158
050038,2015,72,1015,1612,796,6233,2142,9403,4100,320
050038,2016,88,807,986,899,2049,1323,2980,2508,233
050039,2014,NULL,548,359,23,1761,NULL,2038,5353,138
050039,2015,214,672,311,0,1486,123,4047,3703,194
050039,2016,219,758,367,0,1126,129,4014,4311,250
050040,2014,NULL,131,687,1331,1223,NULL,1,1232,2
050040,2015,333,56,429,1678,1139,0,642,638,0
050040,2016,36,114,640,1837,397,896,910,1053,41
050042,2014,NULL,28,70,619,169,NULL,40,1016,3
050042,2015,4,1,27,360,239,3,307,227,9
050042,2016,16,15,114,630,780,12,137,1167,25
050043,2014,NULL,425,223,0,80,NULL,135,961,15
050043,2015,777,297,180,0,73,0,45,636,43
050043,2016,369,269,227,0,39,325,0,878,34
050045,2014,NULL,738,1450,876,2098,NULL,9238,2723,591
050045,2015,1220,80,408,882,204,20,1,619,333
050045,2016,0,69,430,1073,239,19,0,885,4
050047,2014,NULL,478,418,1258,403,NULL,185,1728,63
050047,2015,151,603,444,1158,442,0,159,1961,70
050047,2016,517,289,593,766,451,197,528,4686,102
050054,2014,NULL,2482,165,0,70,NULL,97,987,998
050054,2015,2,26,40,0,87,0,7,438,517
050054,2016,0,39,25,0,172,1,5,549,1085
050055,2014,NULL,53,58,142,114,NULL,36,846,99
050055,2015,150,53,25,150,140,0,21,818,49
050055,2016,3,10,43,164,105,2,38,627,74
050056,2014,NULL,192,3,0,11,NULL,5,115,34
050056,2015,75,802,219,24,500,127,48,2788,355
050056,2016,0,674,189,41,584,123,46,2793,394
050057,2014,NULL,123,301,1,516,NULL,37,4658,281
050057,2015,118,87,124,0,564,0,30,531,146
050057,2016,107,84,191,1,541,46,80,3500,360
050058,2014,NULL,410,57,630,196,NULL,1570,2337,37
050058,2015,71,422,58,438,171,26,4450,1378,55
050058,2016,71,422,58,438,171,26,4450,1378,55
050060,2014,NULL,514,271,291,178,NULL,127,4330,34
050060,2015,29,782,235,398,137,122,102,3269,75
050060,2016,0,1298,0,0,168,90,471,199,318
050063,2014,NULL,421,65,143,89,NULL,59,1105,29
050063,2015,15,131,7,0,2,0,1,15,1
050063,2016,0,130,1,0,5,0,3,32,50
050067,2014,NULL,6,4,5,152,NULL,3,472,156
050067,2015,1,253,2,25,29,1,5,637,316
050067,2016,4,11,2,0,49,2,12,1238,817
050069,2014,NULL,1507,982,2076,1930,NULL,2777,10264,1529
050069,2015,595,1675,604,2195,1596,230,3759,6695,1674
050069,2016,407,1019,580,1882,888,418,3670,8333,1774
050077,2014,NULL,363,692,436,518,NULL,264,5491,35
050077,2015,145,663,483,478,481,139,171,3038,48
050077,2016,207,369,393,464,599,196,319,4897,67
050078,2014,NULL,90,142,106,235,NULL,63,711,84
050078,2015,168,115,162,175,158,10,133,767,96
050078,2016,22,22,146,140,153,11,103,726,61
050079,2014,NULL,162,54,181,184,NULL,345,594,193
050082,2014,NULL,574,119,481,303,NULL,22,1591,106
050082,2015,51,541,141,505,243,52,45,1000,68
050082,2016,79,624,109,409,235,143,81,1232,142
050084,2014,NULL,1645,108,0,93,NULL,347,767,11
050084,2015,90,1822,135,3,70,66,392,774,133
050084,2016,166,1299,130,0,49,188,89,932,828
050089,2014,NULL,67,20,325,9,NULL,9,897,0
050089,2015,7,92,43,410,5,7,11,459,7
050089,2016,9,39,41,502,9,17,86,810,7
050090,2014,NULL,6,25,164,239,NULL,8,370,204
050090,2015,21,13,18,171,222,0,23,212,242
050090,2016,14,12,24,195,191,0,12,429,374
050091,2014,NULL,51,23,0,109,NULL,253,329,0
050091,2015,261,18,20,0,91,6,239,289,0
050091,2016,0,6,0,0,24,0,4,80,1
050093,2014,NULL,1034,666,2556,2777,NULL,5432,4605,107
050093,2015,2335,930,765,2631,1366,212,3726,4061,139
050093,2016,82,1505,365,2168,1833,157,8626,2765,2234
050096,2014,NULL,0,18,0,418,NULL,4,28,0
050096,2015,0,0,0,0,203,0,11,9,27
050096,2016,0,0,0,0,193,6,0,30,0
050099,2014,NULL,833,271,19,180,NULL,136,3509,8
050099,2015,98,1001,237,8,237,114,213,2607,78
050099,2016,120,982,217,17,310,65,164,2576,49
050100,2014,NULL,1252,1060,2222,867,NULL,259,5863,1531
050100,2015,929,1461,1166,2645,932,180,315,4102,1666
050100,2016,491,753,1145,2494,1134,284,562,5524,2223
050101,2014,NULL,155,71,481,183,NULL,68,801,78
050101,2015,825,163,100,399,264,0,45,942,27
050101,2016,53,147,38,394,183,66,94,888,42
050102,2014,NULL,144,574,0,188,NULL,218,439,11
050102,2015,54,176,58,0,51,1,20,1615,18
050102,2016,46,144,54,0,52,12,46,1650,4
050103,2014,NULL,736,188,183,1659,NULL,1510,2158,2375
050103,2015,611,650,180,198,1966,0,1351,2085,2312
050103,2016,211,645,200,307,1881,0,1548,2992,1681
050104,2014,NULL,340,81,143,63,NULL,15,1298,43
050104,2015,29,482,100,242,640,9,2158,1095,167
050104,2016,26,510,98,222,88,11,54,1128,22
050107,2014,NULL,467,123,7,422,NULL,199,741,48
050107,2015,244,514,112,16,445,60,233,911,184
050107,2016,262,490,159,12,474,176,341,758,279
050108,2014,NULL,1071,542,0,928,NULL,83,3892,60
050108,2015,1184,1175,393,0,1026,0,135,3495,82
050108,2016,371,1395,457,0,1144,204,2643,3821,140
050110,2014,NULL,540,417,678,2329,NULL,1839,2630,301
050110,2015,315,7,151,388,324,21,105,1515,50
050110,2016,14,46,48,239,416,14,769,867,101
050111,2014,NULL,35,110,821,225,NULL,0,433,85
050112,2014,NULL,1136,2553,173,2974,NULL,2204,4131,4707
050112,2015,106,342,466,434,2264,130,2039,2396,5348
050112,2016,197,405,297,484,2189,186,2184,2922,5717
050113,2014,NULL,40,35,176,125,NULL,16,1080,109
050113,2015,650,33,86,249,400,9,138,1383,119
050113,2016,468,76,267,231,282,8,142,1350,10
050115,2014,NULL,208,303,624,446,NULL,53,1089,71
050115,2015,57,339,481,215,345,56,318,1151,333
050115,2016,143,360,442,185,701,178,2865,1536,745
050116,2014,NULL,461,143,448,283,NULL,71,927,16
050116,2015,636,424,98,488,236,27,83,219,41
050116,2016,25,386,93,0,176,60,81,141,19
050118,2014,NULL,53,164,37,745,NULL,974,2629,909
050118,2015,28,69,84,75,552,3,867,1730,524
050118,2016,51,185,220,480,320,14,136,3105,998
050121,2014,NULL,465,278,6,874,NULL,417,0,142
050121,2015,32,241,348,0,523,28,630,1810,294
050121,2016,47,261,265,0,999,12,1098,3075,399
050122,2014,NULL,499,304,162,685,NULL,15,1167,1643
050122,2015,2,309,96,181,292,8,15,729,1414
050122,2016,1,201,100,194,393,11,18,1708,2439
050124,2014,NULL,12,97,339,585,NULL,15,680,21
050124,2015,40,28,113,291,805,16,3982,570,50
050124,2016,56,80,362,281,542,45,3372,1263,49
050125,2014,NULL,294,111,965,357,NULL,397,682,29
050125,2015,159,297,111,797,538,0,1054,364,13
050125,2016,62,180,120,867,432,106,1820,303,29
050126,2014,NULL,445,110,258,1907,NULL,1272,3570,7
050126,2015,40,190,135,345,2164,47,2005,2464,38
050126,2016,73,180,82,340,2478,23,951,2678,51
050127,2014,NULL,126,125,330,578,NULL,50,3510,533
050127,2015,44,153,122,330,391,22,67,2339,248
050127,2016,52,149,128,360,647,51,107,3961,584
050128,2014,NULL,1454,199,71,426,NULL,2043,527,89
050128,2015,1379,1416,211,26,414,31,1338,637,81
050128,2016,51,824,161,29,223,65,923,502,49
050129,2014,NULL,214,250,167,978,NULL,376,483,57
050129,2015,58,435,259,169,660,21,2282,420,103
050129,2016,63,86,193,126,536,50,2825,430,111
050131,2014,NULL,17,23,49,46,NULL,11,188,9
050131,2015,81,17,34,67,27,0,10,195,0
050131,2016,6,1,24,66,52,21,42,197,7
050132,2014,NULL,595,247,712,133,NULL,18,832,45
050132,2015,672,6,75,1268,52,38,67,613,88
050132,2016,66,96,117,308,89,8,9,177,2
050133,2014,NULL,389,519,751,244,NULL,190,1278,1627
050133,2015,23,611,207,624,308,89,533,856,1889
050133,2016,32,492,89,486,285,229,100,1276,1945
050135,2014,NULL,283,76,324,243,NULL,2,162,154
050135,2015,780,199,0,433,0,0,0,0,0
050135,2016,943,55,72,615,138,162,0,122,238
050136,2014,NULL,35,50,196,155,NULL,24,546,90
050136,2015,24,45,56,209,130,1,23,378,145
050136,2016,7,27,72,197,148,10,48,828,117
050145,2014,NULL,304,140,551,662,NULL,2074,1471,299
050145,2015,274,422,96,596,474,138,4330,985,214
050145,2016,60,499,159,727,311,354,4591,1356,232
050149,2014,NULL,436,98,113,199,NULL,64,1729,8
050149,2015,67,359,123,152,184,16,81,1121,50
050149,2016,118,206,104,107,294,23,117,3266,50
050150,2014,NULL,111,72,0,135,NULL,527,608,9
050150,2015,56,77,24,0,775,123,3840,505,26
050150,2016,131,111,124,0,729,174,4065,743,38
050152,2014,NULL,10,48,65,457,NULL,13,724,278
050152,2015,4,2,79,59,325,3,12,225,130
050152,2016,2,1,88,37,367,8,25,386,181
050153,2014,NULL,592,51,338,426,NULL,51,1701,833
050153,2015,255,434,5,383,1080,156,2181,2044,526
050153,2016,95,528,39,392,286,176,72,1326,729
050158,2014,NULL,3,8,39,14,NULL,0,56,0
050158,2015,12,8,0,53,39,2,2,95,0
050158,2016,165,2,8,63,62,0,101,31,7
050159,2014,NULL,48,1666,225,3620,NULL,6717,2079,29
050159,2015,25,75,105,124,168,15,66,1068,89
050159,2016,3282,17,254,50,500,8,3,886,6
050167,2014,NULL,735,202,60,1089,NULL,453,1809,42
050167,2015,26,116,95,85,99,4,77,777,86
050167,2016,11,62,75,42,107,26,210,560,67
050168,2014,NULL,952,501,1554,1456,NULL,177,12317,458
050168,2015,231,1940,587,2243,1545,196,4228,4898,871
050168,2016,265,683,606,1873,1565,244,2242,12156,824
050169,2014,NULL,2032,886,647,3194,NULL,4823,6493,2589
050169,2015,182,1107,574,811,2977,100,5676,4458,2784
050169,2016,191,1094,453,1009,3061,103,5873,5053,2866
050174,2014,NULL,2849,237,10,1073,NULL,118,3424,1585
050174,2015,183,2014,193,9,736,80,1190,1590,406
050174,2016,173,1686,216,70,691,215,1876,3395,464
050179,2014,NULL,130,605,72,1626,NULL,1580,1048,28
050179,2015,52,310,87,34,393,9,31,1103,48
050179,2016,23,119,53,16,115,18,63,1108,36
050180,2014,NULL,160,80,0,32,NULL,7,429,2
050180,2015,13,246,124,300,26,43,8,557,29
050180,2016,27,48,74,155,61,151,14,279,20
050189,2014,NULL,0,0,0,0,NULL,0,0,0
050189,2015,0,0,0,90,37,0,3,96,0
050189,2016,0,1,5,97,31,0,4,146,2
050191,2014,NULL,589,53,393,93,NULL,12,1745,44
050191,2015,4,626,63,370,101,16,29,1492,91
050191,2016,16,458,78,312,139,46,45,2519,130
050192,2014,NULL,5,31,0,142,NULL,59,179,0
050192,2015,1,4,12,0,84,413,0,234,2
050192,2016,0,0,30,0,0,0,0,0,0
050194,2014,NULL,97,177,0,1004,NULL,2337,1057,18
050194,2015,1,18,12,0,191,1,861,291,21
050194,2016,14,17,46,0,40,2,35,1178,4
